Year,Year ending,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Subgroup,Offence Count
2018,June,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1
2018,June,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,3
2018,June,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,1
2018,June,Melbourne,3002,East Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,3
2018,June,Melbourne,3002,East Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2
2018,June,Melbourne,3002,East Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,29
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B20 Property damage,B21 Criminal damage,47
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B20 Property damage,B22 Graffiti,4
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B20 Property damage,B29 Other property damage offences,1
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,7
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,61
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,41
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,23
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,102
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B43 Steal from a retail store,3
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,37
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,29
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B49 Other theft,127
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,3
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,100
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B50 Deception,B54 State false information,2
2018,June,Melbourne,3002,East Melbourne,B Property and deception offences,B50 Deception,B59 Other deception offences,1
2018,June,Melbourne,3002,East Melbourne,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,1
2018,June,Melbourne,3002,East Melbourne,C Drug offences,C30 Drug use and possession,C31 Drug use,1
2018,June,Melbourne,3002,East Melbourne,C Drug offences,C30 Drug use and possession,C32 Drug possession,57
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,1
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,22
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,3
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,54
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,14
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,5
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,5
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,1
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D30 Public nuisance offences,D33 Begging,2
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,21
2018,June,Melbourne,3002,East Melbourne,D Public order and security offences,D30 Public nuisance offences,D36 Other public nuisance offences,1
2018,June,Melbourne,3002,East Melbourne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,16
2018,June,Melbourne,3002,East Melbourne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,8
2018,June,Melbourne,3002,East Melbourne,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,1
2018,June,Melbourne,3002,East Melbourne,F Other offences,F20 Transport regulation offences,F21 Public transport,3
2018,June,Melbourne,3002,East Melbourne,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,1
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,11
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,18
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",4
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,9
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,26
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,3
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,1
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,4
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,3
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,4
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,3
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,2
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,1
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,16
2018,June,Melbourne,3003,West Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,19
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B10 Arson,B11 Cause damage by fire,3
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B10 Arson,B19 Other fire related offences,1
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B20 Property damage,B21 Criminal damage,111
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B20 Property damage,B22 Graffiti,7
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,5
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,45
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,64
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,53
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,77
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B40 Theft,B43 Steal from a retail store,12
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,34
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,30
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B40 Theft,B46 Fare evasion,1
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B40 Theft,B49 Other theft,122
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,7
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,42
2018,June,Melbourne,3003,West Melbourne,B Property and deception offences,B50 Deception,B54 State false information,10
2018,June,Melbourne,3003,West Melbourne,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,9
2018,June,Melbourne,3003,West Melbourne,C Drug offences,C30 Drug use and possession,C31 Drug use,1
2018,June,Melbourne,3003,West Melbourne,C Drug offences,C30 Drug use and possession,C32 Drug possession,88
2018,June,Melbourne,3003,West Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,2
2018,June,Melbourne,3003,West Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,33
2018,June,Melbourne,3003,West Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,3
2018,June,Melbourne,3003,West Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,36
2018,June,Melbourne,3003,West Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,8
2018,June,Melbourne,3003,West Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,2
2018,June,Melbourne,3003,West Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,11
2018,June,Melbourne,3003,West Melbourne,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1
2018,June,Melbourne,3003,West Melbourne,D Public order and security offences,D30 Public nuisance offences,D33 Begging,1
2018,June,Melbourne,3003,West Melbourne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,21
2018,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,16
2018,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,4
2018,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,32
2018,June,Melbourne,3003,West Melbourne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,9
2018,June,Melbourne,3003,West Melbourne,F Other offences,F20 Transport regulation offences,F21 Public transport,5
2018,June,Melbourne,3003,West Melbourne,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,12
2018,June,Melbourne,3003,West Melbourne,F Other offences,F20 Transport regulation offences,F24 Pedestrian offences,2
2018,June,Melbourne,3003,West Melbourne,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,1
2018,June,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,20
2018,June,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,43
